source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
1909176567246861440,15582245504984326,G,1678.6437280828907,15.53063,11563.636,22.829567,506.52017,false,false,1,369295549951641967
1909176567246861440,15591986334803424,G,1678.819894740594,15.548818,11371.538,17.715504,641.8975,false,false,1,369295549951641967
1909176567246861440,15596078632847172,G,1678.8938774226738,15.548221,11377.796,16.185421,702.96576,false,false,4194817,369295549951641967
1909176567246861440,15605819449552953,G,1679.070071936557,15.55606,11295.936,28.526382,395.98206,false,false,1,369295549951641967
1909176567246861440,15609911742615965,G,1679.1440896554016,15.53946,11469.974,13.825165,829.6446,false,false,131073,369295549951641967
1909176567246861440,15619652544123508,G,1679.3202487142842,15.544847,11413.201,24.674711,462.5465,false,false,1,369295549951641967
1909176567246861440,15623744832861143,G,1679.3942593000493,15.516971,11710.031,16.47393,710.8219,false,false,1,369295549951641967
1909176567246861440,15633485621130414,G,1679.5704251137752,15.529637,11574.209,28.94327,399.89294,false,false,1,369295549951641967
1909176567246861440,20699511652807260,G,1771.1868231861008,15.521764,11658.449,78.69082,148.15514,false,true,4097,369295549951641967
1909176567246861440,21690809159917819,G,1789.112879288959,15.583025,11018.848,19.663727,560.36414,false,false,1,369295549951641967
1909176567246861440,21694901458630279,G,1789.1868816559227,15.580331,11046.225,22.07874,500.31046,false,false,1,369295549951641967
1909176567246861440,23583122823070134,G,1823.3319798562197,15.544557,11416.25,40.712307,280.41275,false,false,4198913,369295549951641967
1909176567246861440,25590677337974694,G,1859.6353065395451,15.60434,10804.646,21.995756,491.21506,false,false,1,369295549951641967
1909176567246861440,25600418198078106,G,1859.811427873826,15.57166,11134.793,26.62429,418.2193,false,false,4194817,369295549951641967
1909176567246861440,25604510465323792,G,1859.8854587931603,15.549517,11364.219,23.199162,489.85474,false,false,1,369295549951641967
1909176567246861440,26637570501277128,G,1878.5670395873926,15.228141,15278.831,22.100103,691.3466,false,false,1,369295549951641967
1909176567246861440,26641662742820113,G,1878.6410433279796,15.219409,15402.194,20.484003,751.91327,false,false,1,369295549951641967
1909176567246861440,26651403519801084,G,1878.8171946823281,15.212576,15499.433,29.513575,525.16284,false,false,1,369295549951641967
1909176567246861440,26655495838676591,G,1878.891199857407,15.210589,15527.825,22.160065,700.7121,false,false,1,369295549951641967
1909176567246861440,29844333972033791,G,1936.5598689468895,15.219572,15399.89,63.803047,241.36606,false,false,4097,369295549951641967
1909176567246861440,29848426285286083,G,1936.6338509289455,15.223648,15342.175,32.961605,465.45596,false,false,4194817,369295549951641967
1909176567246861440,29858167047217518,G,1936.8100421580289,15.225656,15313.838,17.933823,853.9082,false,false,1,369295549951641967
1909176567246861440,31088788319511830,G,1959.0662426454796,15.304405,14242.433,14.311736,995.1576,false,false,1,369295549951641967
1909176567246861440,31092880647819866,G,1959.1402544869168,15.288649,14450.626,33.285103,434.14697,false,false,1,369295549951641967
1909176567246861440,33064737499125373,G,1994.8025927175988,15.177525,16007.981,19.101963,838.0281,false,false,1,369295549951641967
1909176567246861440,33068829794817157,G,1994.8766049778137,15.170566,16110.902,20.812492,774.0977,false,false,1,369295549951641967
1909176567246861440,35164251294799395,G,2032.7737386990818,15.687023,10012.377,21.493645,465.82962,false,false,1,369295549951641967
1909176567246861440,36090625731474845,G,2049.5276152922784,15.579857,11051.054,18.859173,585.97766,false,false,1,369295549951641967
