source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
1858213722264871040,20391351863497272,G,1765.612237011909,14.500713,29858.023,34.347836,869.284,false,false,1,369295549951641967
1858213722264871040,20395444158378221,G,1765.6862389856956,14.515147,29463.717,33.399986,882.1476,false,false,1,369295549951641967
1858213722264871040,21887875988501243,G,1792.6741844308663,14.330286,34932.69,28.840305,1211.2455,false,false,1,369295549951641967
1858213722264871040,23404065221788401,G,1820.0918834870538,14.462031,30940.957,54.506615,567.6551,false,false,4198913,369295549951641967
1858213722264871040,23408157521785653,G,1820.1659145882215,14.473624,30612.34,27.551174,1111.1084,false,false,1,369295549951641967
1858213722264871040,26476562814244430,G,1875.6548984364222,14.554812,28406.748,27.062525,1049.671,false,false,1,369295549951641967
1858213722264871040,26490396159813171,G,1875.905068663025,14.580476,27743.174,28.921688,959.2515,false,false,1,369295549951641967
1858213722264871040,26500137104184151,G,1876.0812295671897,14.594321,27391.615,29.163336,939.24835,false,false,1,369295549951641967
1858213722264871040,26504229439321777,G,1876.1552377731796,14.601311,27215.857,38.391674,708.9,false,false,1,369295549951641967
1858213722264871040,26513970340832322,G,1876.331397944266,14.608917,27025.848,18.672045,1447.3962,false,false,1,369295549951641967
1858213722264871040,26527803516663241,G,1876.581565303799,14.6123705,26940.027,30.58758,880.75055,false,false,1,369295549951641967
1858213722264871040,26531895814701467,G,1876.6555447592207,14.612815,26928.996,32.84887,819.78455,false,false,4194817,369295549951641967
1858213722264871040,26545728925651941,G,1876.905739175764,14.599978,27249.275,34.44847,791.0155,false,false,1,369295549951641967
1858213722264871040,26555469710246595,G,1877.081869295279,14.585572,27613.252,101.32845,272.5123,false,true,4198913,369295549951641967
1858213722264871040,26559561985091274,G,1877.155904606726,14.587786,27557.004,23.17013,1189.3331,false,false,1,369295549951641967
1858213722264871040,26569302740719129,G,1877.3320623746008,14.570652,27995.316,35.173683,795.91656,false,false,1,369295549951641967
1858213722264871040,26573395003630184,G,1877.4060693723081,14.568015,28063.406,42.930016,653.70123,false,false,1,369295549951641967
1858213722264871040,26583135730946597,G,1877.582226692023,14.550947,28508.041,37.032192,769.81775,false,false,1,369295549951641967
1858213722264871040,26587227984950915,G,1877.6562335562771,14.543386,28707.25,26.921648,1066.3259,false,false,1,369295549951641967
1858213722264871040,26596968688412338,G,1877.8323905053182,14.524336,29215.406,28.718287,1017.3102,false,false,1,369295549951641967
1858213722264871040,26601060934284129,G,1877.9063972343959,14.516908,29415.969,15.446363,1904.3945,false,false,1,369295549951641967
1858213722264871040,26610801619526652,G,1878.082553899208,14.4941,30040.459,27.42242,1095.4707,false,false,1,369295549951641967
1858213722264871040,26614893857796314,G,1878.1565605230678,14.488645,30191.773,41.992466,718.9807,false,false,1,369295549951641967
1858213722264871040,26624634530456036,G,1878.3327170181326,14.467164,30795.021,23.55074,1307.6031,false,false,1,369295549951641967
1858213722264871040,26638467423821934,G,1878.5828869316229,14.445377,31419.207,43.205524,727.2034,false,false,131073,369295549951641967
1858213722264871040,26652300307625848,G,1878.833042673227,14.4184265,32208.898,29.574139,1089.09,false,false,1,369295549951641967
1858213722264871040,26666133187753795,G,1879.083205462304,14.398972,32791.22,25.710169,1275.4182,false,false,1,369295549951641967
1858213722264871040,26679966067226543,G,1879.3333683304018,14.619614,26760.906,40.730873,657.01776,false,false,1,369295549951641967
1858213722264871040,26693798954295517,G,1879.5835314082078,14.597653,27307.678,25.419127,1074.2965,false,false,1,369295549951641967
1858213722264871040,26707631852118667,G,1879.8336947475193,14.352941,34211.336,24.873821,1375.3953,false,false,1,369295549951641967
1858213722264871040,26711724086587578,G,1879.9077014663185,14.344053,34492.516,30.193384,1142.3865,false,false,1,369295549951641967
1858213722264871040,26721464769340640,G,1880.0838585270703,14.335095,34778.29,35.493816,979.8409,false,false,1,369295549951641967
1858213722264871040,26725557009576771,G,1880.1578653692222,14.329822,34947.62,39.807674,877.91174,false,false,1,369295549951641967
1858213722264871040,26739389958780521,G,1880.408029821849,14.320992,35232.977,37.32431,943.9686,false,false,1,369295549951641967
1858213722264871040,26749130682422168,G,1880.5841877164708,14.308634,35636.32,43.16749,825.5361,false,false,1,369295549951641967
1858213722264871040,26767055956141783,G,1880.908360749366,14.29112,36215.82,28.979757,1249.6937,false,false,1,369295549951641967
1858213722264871040,26776796735096044,G,1881.084491633206,14.282006,36521.086,49.654152,735.5093,false,false,4194817,369295549951641967
1858213722264871040,26780889016882202,G,1881.158527443024,14.279516,36604.945,36.7838,995.1377,false,false,1,369295549951641967
1858213722264871040,26790629829128870,G,1881.3346871159063,14.269734,36936.234,34.593082,1067.7346,false,false,1,369295549951641967
1858213722264871040,26794722125857289,G,1881.4086669747726,14.271536,36875.004,56.09874,657.3232,false,false,4194817,369295549951641967
1858213722264871040,26804462975852809,G,1881.5848695621348,14.254987,37441.344,34.019775,1100.5758,false,false,65537,369295549951641967
1858213722264871040,26808555289751712,G,1881.6588638257474,14.255071,37438.453,26.522446,1411.5762,false,false,1,369295549951641967
1858213722264871040,26818296181821467,G,1881.835025039916,14.245337,37775.617,40.12679,941.40643,false,false,1,369295549951641967
1858213722264871040,26836221806028724,G,1882.159204902106,14.245819,37758.83,137.74112,274.12894,false,true,4097,369295549951641967
1858213722264871040,29679179321185399,G,1933.5747140685726,14.409136,32485.68,21.224878,1530.5472,false,false,1,369295549951641967
1858213722264871040,29683271626184099,G,1933.6487259230164,14.4064665,32565.645,112.00768,290.74475,false,true,4097,369295549951641967
1858213722264871040,31406491958006985,G,1964.8143963436567,14.573731,27916.047,41.103775,679.16016,false,false,1,369295549951641967
1858213722264871040,31410584249741932,G,1964.8884085606674,14.562813,28198.176,26.062979,1081.9246,false,false,1,369295549951641967
1858213722264871040,32802424712209540,G,1990.0608295235315,14.325233,35095.633,118.3537,296.53177,false,true,4097,369295549951641967
1858213722264871040,32806517005935290,G,1990.1348412240388,14.322449,35185.746,33.63412,1046.1324,false,false,1,369295549951641967
1858213722264871040,35287886410184577,G,2035.0111959310755,14.30852,35640.04,42.009182,848.38684,false,false,1,369295549951641967
1858213722264871040,35291978747934364,G,2035.0852126369314,14.300667,35898.766,30.057716,1194.3278,false,false,131073,369295549951641967
1858213722264871040,35301719591630553,G,2035.2613680641834,14.284065,36451.906,174.0008,209.49278,false,true,4097,369295549951641967
1858213722264871040,35305811858208073,G,2035.335376440167,14.282868,36492.11,45.52798,801.5314,false,false,1,369295549951641967
1858213722264871040,35637779664642614,G,2041.3389700639407,14.542573,28728.762,25.024319,1148.0337,false,false,1,369295549951641967
1858213722264871040,35651612732220570,G,2041.589138369446,14.526486,29157.59,27.136806,1074.4664,false,false,1,369295549951641967
1858213722264871040,35661353665327347,G,2041.765301179165,14.508206,29652.674,25.23921,1174.8654,false,false,1,369295549951641967
1858213722264871040,38325570507515345,G,2089.9457556871566,14.298586,35967.652,53.156864,676.6324,false,false,4097,369295549951641967
1858213722264871040,39062557795324692,G,2103.273188822899,14.182127,40040.117,43.692272,916.4119,false,false,1,369295549951641967
1858213722264871040,39072298588721270,G,2103.449336977271,14.188609,39801.78,30.633532,1299.2881,false,false,1,369295549951641967
1858213722264871040,41185212373931062,G,2141.657857107758,14.399934,32762.188,34.347916,953.8333,false,false,1,369295549951641967
1858213722264871040,42870934690338437,G,2172.1411685642524,14.527685,29125.426,42.106506,691.70844,false,false,32769,369295549951641967
1858213722264871040,42875026995337087,G,2172.2151499011843,14.534977,28930.479,30.144646,959.7219,false,false,1,369295549951641967
1858213722264871040,44211877785003329,G,2196.3900351532466,14.4243555,32033.467,30.304895,1057.0393,false,false,1,369295549951641967
1858213722264871040,44215970048561698,G,2196.4640381887257,14.424149,32039.572,128.94304,248.4785,false,true,4097,369295549951641967
1858213722264871040,47335635518231588,G,2252.8807534213856,14.601987,27198.91,28.511824,953.95197,false,false,1,369295549951641967
1858213722264871040,47339727844586274,G,2252.954762512072,14.606698,27081.158,29.74572,910.42206,false,false,1,369295549951641967
1858213722264871040,47349468693415490,G,2253.130896120577,14.362187,33921.21,31.649672,1071.7714,false,false,4194817,369295549951641967
1858213722264871040,47353560966292840,G,2253.204932373433,14.35756,34066.086,30.71199,1109.2113,false,false,1,369295549951641967
1858213722264871040,47363301684830482,G,2253.381091801341,14.349949,34305.746,30.208927,1135.6162,false,false,1,369295549951641967
1858213722264871040,48137839699972312,G,2267.3886108216866,14.147986,41319.2,39.37877,1049.2761,false,false,1,369295549951641967
1858213722264871040,48141931957249529,G,2267.462619879901,14.14411,41466.992,47.544228,872.1773,false,false,1,369295549951641967
1858213722264871040,48151672778269471,G,2267.6387840075054,14.145305,41421.363,37.467113,1105.5392,false,false,1,369295549951641967
1858213722264871040,48155765099634860,G,2267.7127942523844,14.118826,42443.977,794.28204,53.436905,false,true,4097,369295549951641967
1858213722264871040,50514630582350153,G,2310.37398973211,14.193765,39613.258,37.435146,1058.1836,false,false,1,369295549951641967
1858213722264871040,50518722855891079,G,2310.447987328224,14.184402,39956.29,59.681557,669.4914,false,false,1052673,369295549951641967
1858213722264871040,20391351863497272,BP,1765.612551487626,15.238288,11097.886,104.62587,106.0721,false,false,0,369295549951641967
1858213722264871040,20395444158378221,BP,1765.6865536988337,15.21549,11333.371,104.69208,108.25433,false,false,0,369295549951641967
1858213722264871040,21887875988501243,BP,1792.6744991750281,15.009071,13706.507,113.296196,120.97941,false,false,0,369295549951641967
1858213722264871040,23404065221788401,BP,1820.0922262165466,15.117357,12405.448,111.28688,111.47269,false,false,0,369295549951641967
1858213722264871040,23408157521785653,BP,1820.1662293490538,15.146407,12077.925,111.08089,108.7309,false,false,0,369295549951641967
1858213722264871040,26476562814244430,BP,1875.655213549007,15.196413,11534.271,121.894936,94.624695,false,false,0,369295549951641967
1858213722264871040,26490396159813171,BP,1875.9053836325297,15.218974,11297.066,119.40869,94.60841,false,false,0,369295549951641967
1858213722264871040,26500137104184151,BP,1876.0815445944863,15.239425,11086.268,109.558075,101.19078,false,false,0,369295549951641967
1858213722264871040,26504229439321777,BP,1876.1555526119744,15.2580185,10898.025,133.53415,81.612274,false,false,0,369295549951641967
1858213722264871040,26513970340832322,BP,1876.3317128524666,15.243822,11041.457,107.90134,102.32919,false,false,0,369295549951641967
1858213722264871040,26527803516663241,BP,1876.5818801067414,15.25028,10975.974,108.380295,101.27278,false,false,0,369295549951641967
1858213722264871040,26531895814701467,BP,1876.6558874953018,15.272245,10756.161,119.32434,90.14222,false,false,0,369295549951641967
1858213722264871040,26555469710246595,BP,1877.082212039581,15.23182,11164.188,109.825066,101.65428,false,false,0,369295549951641967
1858213722264871040,26559561985091274,BP,1877.1562190419647,15.231273,11169.816,116.42199,95.94249,false,false,0,369295549951641967
1858213722264871040,26569302740719129,BP,1877.3323769275055,15.205103,11442.325,122.554665,93.365074,false,false,0,369295549951641967
1858213722264871040,26573395003630184,BP,1877.4063837362478,15.2079735,11412.111,116.44771,98.00202,false,false,0,369295549951641967
1858213722264871040,26583135730946597,BP,1877.58254118369,15.203737,11456.718,112.10573,102.19565,false,false,0,369295549951641967
1858213722264871040,26587227984950915,BP,1877.6565478589962,15.172842,11787.41,121.313896,97.16455,false,false,0,369295549951641967
1858213722264871040,26596968688412338,BP,1877.832704943183,15.157718,11952.76,115.70619,103.30268,false,false,0,369295549951641967
1858213722264871040,26601060934284129,BP,1877.9067114884697,15.145289,12090.363,124.36226,97.21891,false,false,0,369295549951641967
1858213722264871040,26610801619526652,BP,1878.082868296391,15.133107,12226.785,115.95281,105.44621,false,false,0,369295549951641967
1858213722264871040,26614893857796314,BP,1878.1568747371036,15.128009,12284.339,125.384094,97.973656,false,false,0,369295549951641967
1858213722264871040,26624634530456036,BP,1878.3330313838162,15.10294,12571.279,117.57475,106.92159,false,false,0,369295549951641967
1858213722264871040,26638467423821934,BP,1878.583194243783,15.098487,12622.938,120.35954,104.87692,false,false,0,369295549951641967
1858213722264871040,26652300307625848,BP,1878.83335700389,15.036909,13359.54,128.9343,103.6151,false,false,0,369295549951641967
1858213722264871040,26666133187753795,BP,1879.08351979007,15.03225,13416.993,130.76721,102.60212,false,false,0,369295549951641967
1858213722264871040,26679966067226543,BP,1879.3336826641548,15.291955,10562.659,114.99215,91.85548,false,false,0,369295549951641967
1858213722264871040,26693798954295517,BP,1879.583845759499,15.297773,10506.209,109.354416,96.07485,false,false,0,369295549951641967
1858213722264871040,26707631852118667,BP,1879.8340091238063,14.994762,13888.337,122.871254,113.03162,false,false,0,369295549951641967
1858213722264871040,26711724086587578,BP,1879.908015679947,14.993569,13903.607,133.77295,103.93437,false,false,0,369295549951641967
1858213722264871040,26721464769340640,BP,1880.0841729381837,14.9796095,14083.534,124.25613,113.34277,false,false,0,369295549951641967
1858213722264871040,26725557009576771,BP,1880.158179622321,14.964241,14284.293,135.34557,105.53942,false,false,0,369295549951641967
1858213722264871040,26739389958780521,BP,1880.4083441243988,14.951731,14449.837,134.93578,107.08678,false,false,0,369295549951641967
1858213722264871040,26749130682422168,BP,1880.5845022310593,14.94994,14473.697,131.25024,110.27559,false,false,0,369295549951641967
