source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
5884729035255064064,17078742964384430,G,1705.704126732091,9.008655,4697690.5,3143.7427,1494.2986,false,false,65537,369295549951641967
5884729035255064064,17082835257430126,G,1705.778112825956,9.041498,4557712.5,16675.246,273.32205,false,false,4097,369295549951641967
5884729035255064064,18979679778255221,G,1740.0789015252633,8.660395,6474235.5,5444.476,1189.1383,false,false,1,369295549951641967
5884729035255064064,18983772086510770,G,1740.1529038023684,8.670258,6415687.0,7012.134,914.94073,false,false,1,369295549951641967
5884729035255064064,24201591579389989,G,1834.5136108037225,9.211917,3895648.0,368221.66,10.579628,false,true,4609,369295549951641967
5884729035255064064,24211332348277916,G,1834.6897767919963,9.28202,3652064.5,3065.6733,1191.2765,false,false,4097,369295549951641967
5884729035255064064,24861289454137800,G,1846.4447454416259,9.210976,3899023.8,3152.3242,1236.8727,false,true,245761,369295549951641967
5884729035255064064,24861289455448519,G,1846.4446329474617,9.211935,3895579.8,2725.1543,1429.4895,false,true,1,369295549951641967
5884729035255064064,24865381703803157,G,1846.518644616999,9.213504,3889955.2,2899.8127,1341.4504,false,false,1,369295549951641967
5884729035255064064,26905330082260864,G,1883.4129615195752,9.119603,4241357.5,14020.099,302.5198,false,false,4097,369295549951641967
5884729035255064064,26909422373495795,G,1883.4869748012277,9.112572,4268914.0,3281.0015,1301.101,false,false,8192,369295549951641967
5884729035255064064,28839684856247254,G,1918.3975784161244,8.78337,5780937.0,4105.164,1408.2109,false,false,1,369295549951641967
5884729035255064064,28853517999936631,G,1918.64776204858,8.81554,5612162.5,7925.9565,708.07385,false,false,1,369295549951641967
5884729035255064064,29835361256481594,G,1936.4049953288452,9.282071,3651891.8,2611.9124,1398.1677,false,false,1,369295549951641967
5884729035255064064,29839453539587692,G,1936.479005852788,9.283988,3645449.8,6229.9688,585.1474,false,false,4097,369295549951641967
5884729035255064064,29849194420920389,G,1936.6551741248925,9.283191,3648126.2,7958.1772,458.4123,false,false,4097,369295549951641967
5884729035255064064,33900147395809950,G,2009.9149064604312,9.11174,4272187.0,2827.4604,1510.9626,false,false,1,369295549951641967
5884729035255064064,33904239719671278,G,2009.98891070613,9.1218405,4232630.0,7349.0337,575.9437,false,false,12288,369295549951641967
5884729035255064064,33913980542006761,G,2010.1650604300162,9.146942,4135893.8,20725.922,199.55173,false,false,4097,369295549951641967
5884729035255064064,33918072818676007,G,2010.2390635612696,9.151589,4118228.8,3644.2356,1130.0665,false,false,4097,369295549951641967
5884729035255064064,33931905763546027,G,2010.4892141236107,9.178881,4016004.5,8935.152,449.4612,false,false,4097,369295549951641967
5884729035255064064,34512836253356607,G,2020.994513158391,8.936761,5019287.0,14719.249,341.00156,false,false,4097,369295549951641967
5884729035255064064,34522576956826700,G,2021.1706582092575,8.951039,4953708.5,2439.5073,2030.6184,false,false,1,369295549951641967
5884729035255064064,34526669232325341,G,2021.2446332788215,8.957527,4924199.0,3673.967,1340.2948,false,false,4194817,369295549951641967
5884729035255064064,34536410069750797,G,2021.420809464283,8.983939,4805854.0,3212.332,1496.064,false,false,1,369295549951641967
5884729035255064064,34540502404887098,G,2021.4948135003385,8.9905405,4776723.0,8575.761,557.00287,false,false,4097,369295549951641967
5884729035255064064,36830195701270044,G,2062.899708901866,9.296882,3602414.8,13168.112,273.57108,false,false,4198913,369295549951641967
5884729035255064064,36834287984223053,G,2062.9737390247446,9.301834,3586019.0,4848.844,739.5616,false,false,4097,369295549951641967
5884729035255064064,38819323723265662,G,2098.8692075778076,9.167939,4056678.2,4641.8228,873.9408,false,false,4097,369295549951641967
5884729035255064064,38823416003753709,G,2098.9432084135847,9.167693,4057598.2,16046.043,252.87221,false,false,4097,369295549951641967
